index,FP,Carregamento,valorFusivel,tipoCurto,I_A_Isolador,I_B_Isolador,I_C_Isolador,I_A1_Isolador,I_B1_Isolador,I_C1_Isolador,I_A_Consumidor,I_B_Consumidor,I_C_Consumidor
234,0.75,1,5,4,37.04048,15.17302,21.98482,34.06091,30.11698,4.285987,2.137529,2.137239,4.274768
235,0.75,1,5,5,4.282416,4.282542,4.282399,4.282369,4.282512,4.282496,4.274911,4.275054,4.275016
236,0.75,1,6,1,39.93089,37.01672,39.74518,40.73519,38.07773,37.88295,0.2771753,0.277146,0.5543212
237,0.75,1,6,2,15.93027,22.61774,38.39505,31.32803,4.339415,35.20279,1.902554,4.328674,2.451548
238,0.75,1,6,3,22.50721,38.38133,16.03081,4.242501,35.1303,31.37752,4.230848,2.410491,1.848162
239,0.75,1,6,4,39.93089,16.63105,23.41502,36.55536,32.62854,4.290843,2.13996,2.139651,4.279611
240,0.75,1,6,5,4.28725,4.287378,4.287236,4.287205,4.287348,4.287333,4.279739,4.279881,4.279845
241,0.75,1,7,1,51.87491,46.92588,51.09265,52.9178,48.90677,48.07625,0.5793811,0.5793077,1.158689
242,0.75,1,7,2,19.68424,29.79833,48.99704,39.53229,7.073671,45.4233,3.065759,7.063268,4.086518
243,0.75,1,7,3,29.56837,48.97446,19.90264,6.887433,45.27492,39.64393,6.875949,4.011646,2.962954
244,0.75,1,7,4,51.87491,20.92967,31.31345,47.97576,41.94269,6.980003,3.484805,3.484196,6.969002
245,0.75,1,7,5,6.976519,6.976806,6.976431,6.976374,6.97675,6.976661,6.969075,6.96945,6.969327
246,0.75,1,8,1,60.66785,53.93503,59.16729,61.78918,56.79896,55.19332,0.8782732,0.8781519,1.756425
247,0.75,1,8,2,22.48945,34.90541,56.48586,45.36682,9.26777,52.63807,4.018943,9.257606,5.420232
248,0.75,1,8,3,34.55804,56.45634,22.82656,9.005587,52.41532,45.54287,8.994254,5.317807,3.878872
249,0.75,1,8,4,60.66785,24.24458,37.1171,56.35817,48.85036,9.135455,4.562752,4.561877,9.124629
250,0.75,1,8,5,9.132037,9.132494,9.131853,9.131774,9.132415,9.132231,9.124602,9.125243,9.125013
251,0.75,1,9,1,64.21351,56.7086,62.35132,65.33564,59.97436,57.97618,1.032868,1.032721,2.065588
252,0.75,1,9,2,23.58807,37.01149,59.43136,47.63434,10.33456,55.52019,4.494801,10.3245,6.067653
253,0.75,1,9,3,36.60403,59.39932,23.98711,10.03652,55.25964,47.84503,10.02527,5.953241,4.337767
254,0.75,1,9,4,64.21351,25.56548,39.54315,59.77868,51.60829,10.18389,5.087078,5.086074,10.17315
255,0.75,1,9,5,10.18051,10.18106,10.18026,10.18017,10.18097,10.18072,10.17306,10.17386,10.17356
256,0.75,1,10,1,72.4789,63.0958,69.61186,73.523,67.3862,64.29247,1.505387,1.505168,3.010554
257,0.75,1,10,2,26.13827,42.12297,66.1431,52.73157,13.41888,62.22351,5.915951,13.40912,7.930799
258,0.75,1,10,3,41.53505,66.10753,26.7265,13.02213,61.85042,53.05288,13.01114,7.788309,5.712833
259,0.75,1,10,4,72.4789,28.64446,45.47677,67.87769,57.96325,13.21732,6.604093,6.602734,13.20683
260,0.75,1,10,5,13.21403,13.2149,13.21356,13.21344,13.21478,13.21431,13.20651,13.20785,13.20732
261,0.75,1,11,1,79.8954,68.79735,75.94753,80.7661,74.08245,69.80663,2.138577,2.138269,4.276845
262,0.75,1,11,2,28.5875,47.15043,72.0091,57.10195,17.27722,68.31227,7.780195,17.2678,10.24044
263,0.75,1,11,3,46.3293,71.97781,29.42254,16.76679,67.7956,57.58046,16.75616,10.07855,7.521313
264,0.75,1,11,4,79.8954,31.52394,51.30506,75.35958,63.56571,17.01629,8.503939,8.502177,17.00612
265,0.75,1,11,5,17.01313,17.01449,17.01227,17.01212,17.01434,17.01348,17.00542,17.00764,17.0067
266,0.75,1,12,1,82.63115,70.91462,78.24998,83.41263,76.57342,71.82371,2.45247,2.452122,4.90459
267,0.75,1,12,2,29.61309,49.18804,74.14695,58.6796,19.10521,70.6105,8.693392,19.09595,11.32684
268,0.75,1,12,3,48.25527,74.12124,30.56525,18.54413,70.02575,59.23893,18.53368,11.16239,8.407229
269,0.75,1,12,4,82.63115,32.6758,53.64136,78.19396,65.60936,18.81754,9.40473,9.402793,18.80752
270,0.75,1,12,5,18.81445,18.81608,18.81337,18.81321,18.81591,18.81483,18.80662,18.80933,18.80815
271,0.75,1,13,1,84.92037,72.70128,80.167,85.61718,78.67037,73.51402,2.763465,2.763081,5.526544
272,0.75,1,13,2,30.56906,51.00588,75.93068,59.99501,20.86999,72.57102,9.591871,20.86088,12.37134
273,0.75,1,13,3,49.96522,75.91254,31.63282,20.26165,71.92086,60.63582,20.25137,12.20869,9.278198
274,0.75,1,13,4,84.92037,33.71407,55.70452,80.60661,67.31305,20.5572,10.27471,10.27262,20.54733
275,0.75,1,13,5,20.55419,20.55609,20.55286,20.55268,20.55591,20.55458,20.5462,20.54943,20.548
276,0.75,1,14,1,88.52588,75.56103,83.17945,89.07257,82.00346,76.20081,3.375282,3.374835,6.750114
277,0.75,1,14,2,32.36624,54.15369,78.74228,62.08364,24.22153,75.75917,11.34151,24.21271,14.34457
278,0.75,1,14,3,52.90874,78.74449,33.63486,23.52717,74.9861,62.88767,23.51722,14.19737,10.97117
279,0.75,1,14,4,88.52588,35.57906,59.21721,84.50076,69.99672,23.86257,11.92767,11.9253,23.85298
280,0.75,1,14,5,23.85972,23.86218,23.85783,23.85765,23.862,23.86011,23.85138,23.85573,23.85371
281,0.8,1,1,1,14.91254,14.53823,14.97951,15.07955,14.64128,14.70949,0.03758158,0.03757992,0.07516148
282,0.8,1,1,2,6.156033,8.630945,14.76137,12.07056,1.514585,13.50167,0.7092044,1.503256,0.7947369
283,0.8,1,1,3,8.616786,14.76068,6.169712,1.500123,13.49305,12.07803,1.488428,0.7885953,0.700551
284,0.8,1,1,4,14.91254,6.225642,8.708705,13.63441,12.19894,1.507372,0.7479465,0.7479019,1.495848
285,0.8,1,1,5,1.503678,1.503702,1.503684,1.503675,1.503693,1.503699,1.495999,1.496018,1.496016
286,0.8,1,2,1,23.31456,22.36057,23.39788,23.67884,22.6544,22.74014,0.05809992,0.05809597,0.1161959
287,0.8,1,2,2,10.21981,12.68715,22.88683,19.10966,1.528557,20.5353,0.6942345,1.517248,0.8248866
288,0.8,1,2,3,12.66481,22.88487,10.24044,1.506706,20.52123,19.1204,1.494835,0.8147899,0.6820242
289,0.8,1,2,4,23.31456,10.42439,12.90626,20.90942,19.47562,1.517642,0.7530544,0.7529854,1.50604
290,0.8,1,2,5,1.513863,1.513889,1.51387,1.513862,1.51388,1.513887,1.506135,1.506153,1.506152
291,0.8,1,3,1,27.10427,25.79478,27.16885,27.56933,26.21625,26.28301,0.06715214,0.06714687,0.134299
292,0.8,1,3,2,12.03029,14.48142,26.49216,22.23668,1.532366,23.65279,0.6872388,1.521082,0.8365592
293,0.8,1,3,3,14.45545,26.48963,12.054,1.507456,23.63628,22.24886,1.495526,0.8247751,0.673634
294,0.8,1,3,4,27.10427,12.32494,14.79466,24.18775,22.76113,1.519916,0.754188,0.7541086,1.508297
295,0.8,1,3,5,1.516118,1.516144,1.516125,1.516118,1.516136,1.516143,1.508379,1.508397,1.508397
296,0.8,1,4,1,32.32487,30.44161,32.32689,32.93,31.08133,31.08343,0.1578382,0.157824,0.3156621
297,0.8,1,4,2,13.42565,18.0603,31.39622,25.85706,3.006798,28.53971,1.336595,2.995749,1.66884
298,0.8,1,4,3,17.99942,31.39264,13.48408,2.949626,28.50224,25.88856,2.93784,1.644038,1.304208
299,0.8,1,4,4,32.32487,13.85104,18.54459,29.35839,26.64327,2.978189,1.483465,1.483283,2.966748
300,0.8,1,4,5,2.974512,2.97458,2.97451,2.974491,2.974561,2.974558,2.966878,2.966948,2.96693
301,0.8,1,5,1,37.04048,34.55142,36.94071,37.76869,35.43527,35.33096,0.267433,0.2674061,0.5348389
302,0.8,1,5,2,14.69033,21.28412,35.75616,29.07231,4.439841,32.89998,1.958235,4.429,2.493066
303,0.8,1,5,3,21.18163,35.75291,14.79203,4.345934,32.83828,29.12892,4.334287,2.454865,1.903592
304,0.8,1,5,4,37.04048,15.24975,21.96335,34.04025,30.14802,4.392793,2.190907,2.190607,4.381514
305,0.8,1,5,5,4.38922,4.389342,4.389191,4.389163,4.389314,4.389285,4.381665,4.381816,4.381765
306,0.8,1,6,1,39.93089,37.01785,39.74109,40.73219,38.07988,37.88082,0.2867347,0.2867039,0.5734385
307,0.8,1,6,2,16.02498,22.57824,38.38913,31.36488,4.450791,35.16724,1.949712,4.439956,2.516917
308,0.8,1,6,3,22.46772,38.38458,16.13356,4.351416,35.10013,31.42467,4.339722,2.475387,1.893308
309,0.8,1,6,4,39.93089,16.70723,23.39143,36.53371,32.66011,4.400979,2.194999,2.194679,4.389678
310,0.8,1,6,5,4.397383,4.397506,4.397355,4.397327,4.397478,4.39745,4.389815,4.389965,4.389916
311,0.8,1,7,1,51.87491,46.93037,51.08281,52.91014,48.91307,48.0722,0.5989952,0.5989176,1.197912
312,0.8,1,7,2,19.92881,29.68525,48.98508,39.63233,7.238883,45.3297,3.133661,7.228398,4.188085
313,0.8,1,7,3,29.45523,48.98112,20.16153,7.048546,45.19229,39.76451,7.037061,4.112936,3.026861
314,0.8,1,7,4,51.87491,21.1394,31.22764,47.90778,42.03404,7.143135,3.566361,3.565729,7.13209
315,0.8,1,7,5,7.139677,7.13995,7.139555,7.139509,7.139904,7.139782,7.132181,7.132576,7.132418
316,0.8,1,8,1,60.66785,53.94463,59.15152,61.77632,56.81051,55.1883,0.9075686,0.9074397,1.815008
317,0.8,1,8,2,22.87812,34.72103,56.46869,45.52901,9.472832,52.48846,4.102507,9.46259,5.550393
318,0.8,1,8,3,34.37329,56.4666,23.23413,9.205426,52.28184,45.73495,9.194116,5.448107,3.956671
319,0.8,1,8,4,60.66785,24.58672,36.96729,56.243,49.002,9.337846,4.66395,4.66304,9.32699
320,0.8,1,8,5,9.334484,9.334915,9.334243,9.334183,9.334856,9.334615,9.326993,9.327664,9.327378
321,0.8,1,9,1,64.21351,56.72128,62.33252,65.32001,59.98886,57.97097,1.067072,1.066916,2.133988
322,0.8,1,9,2,24.05122,36.79128,59.41179,47.82893,10.55713,55.34213,4.585415,10.547,6.210952
323,0.8,1,9,3,36.38326,59.41153,24.47087,10.25346,55.10026,48.07404,10.24224,6.097001,4.42172
324,0.8,1,9,4,64.21351,25.97744,39.36002,59.63874,51.79178,10.40357,5.196927,5.195883,10.39281
325,0.8,1,9,5,10.40026,10.40078,10.39995,10.39988,10.40071,10.4004,10.39276,10.39359,10.39322
326,0.8,1,10,1,72.4789,63.11908,69.58409,73.49881,67.41029,64.28766,1.554203,1.553968,3.10817
327,0.8,1,10,2,26.82405,41.79896,66.11724,53.02468,13.68546,61.96169,6.024769,13.67563,8.109379
328,0.8,1,10,3,41.2098,66.12591,27.43543,13.28237,61.61455,53.39286,13.27145,7.968694,5.812228
329,0.8,1,10,4,72.4789,29.27001,45.19349,67.66226,58.24476,13.4806,6.735759,6.734342,13.4701
330,0.8,1,10,5,13.47743,13.47825,13.47685,13.47677,13.47817,13.47759,13.46984,13.47124,13.47059
331,0.8,1,11,1,79.8954,68.8364,75.90841,80.73049,74.11998,69.80392,2.206085,2.20575,4.411834
332,0.8,1,11,2,29.54937,46.70173,71.97689,57.52266,17.58561,67.94674,7.906854,17.57614,10.45805
333,0.8,1,11,3,45.87846,72.0045,30.4058,17.06892,67.46466,58.06156,17.05838,10.30042,7.634605
334,0.8,1,11,4,79.8954,32.42458,50.89525,75.04629,63.97622,17.32132,8.656505,8.654656,17.31116
335,0.8,1,11,5,17.31836,17.31963,17.31733,17.31725,17.31955,17.31852,17.31057,17.31286,17.31175
336,0.8,1,12,1,82.63115,70.96177,78.20547,83.37143,76.61768,71.82244,2.528879,2.528498,5.057376
337,0.8,1,12,2,30.6991,48.6835,74.11229,59.16077,19.42853,70.19731,8.826467,19.41922,11.56121
338,0.8,1,12,3,47.74821,74.15191,31.67016,18.86157,69.65101,59.78589,18.85121,11.40247,8.524838
339,0.8,1,12,4,82.63115,33.70424,53.17285,77.83429,66.08163,19.13765,9.564842,9.562804,19.12765
340,0.8,1,12,5,19.1348,19.13631,19.1335,19.13343,19.13623,19.13494,19.12686,19.12966,19.12827
341,0.8,1,13,1,84.92037,72.75651,80.11729,85.5705,78.72127,73.51431,2.84846,2.848037,5.696495
342,0.8,1,13,2,31.76865,50.44971,75.89399,60.53387,21.2049,72.11307,9.729861,21.19575,12.621
343,0.8,1,13,3,49.40621,75.94702,32.84812,20.59122,71.50488,61.24501,20.58105,12.46557,9.398544
344,0.8,1,13,4,84.92037,34.86206,55.18065,80.2026,67.84463,20.88912,10.44074,10.43853,20.87927
345,0.8,1,13,5,20.88639,20.88814,20.8848,20.88474,20.88808,20.8865,20.87828,20.88162,20.87993
346,0.8,1,14,1,88.52588,75.63213,83.1198,89.01532,82.06729,76.20444,3.476499,3.475999,6.952496
347,0.8,1,14,2,33.7606,53.50589,78.70258,62.72901,24.57113,75.22004,11.48534,24.56228,14.62116
348,0.8,1,14,3,52.25776,78.78596,35.03737,23.87295,74.49514,63.61009,23.86313,14.48439,11.0928
349,0.8,1,14,4,88.52588,36.93919,58.59255,84.01451,70.63872,24.20984,12.1014,12.09888,24.20029
350,0.8,1,14,5,24.20736,24.20962,24.20515,24.20513,24.2096,24.20739,24.19888,24.20335,24.20102
351,0.85,1,1,1,14.91254,14.53822,14.97927,15.07939,14.64136,14.70932,0.03904031,0.03903856,0.07807885
352,0.85,1,1,2,6.162793,8.637756,14.76067,12.07067,1.560389,13.50303,0.7305248,1.549053,0.8192529
353,0.85,1,1,3,8.623616,14.76118,6.177551,1.545466,13.49513,12.07948,1.533777,0.812995,0.7215359
354,0.85,1,1,4,14.91254,6.22964,8.717852,13.6377,12.19813,1.552945,0.7707335,0.7706871,1.541421
355,0.85,1,1,5,1.549257,1.549281,1.549261,1.549252,1.549272,1.549276,1.541576,1.541596,1.541593
356,0.85,1,2,1,23.31456,22.3606,23.39733,23.67847,22.65461,22.73978,0.06035482,0.06035068,0.1207055
357,0.85,1,2,2,10.22352,12.69248,22.8857,19.1089,1.57946,20.53605,0.7172404,1.568105,0.8528322
358,0.85,1,2,3,12.6701,22.88558,10.24592,1.556841,20.52302,19.12175,1.544948,0.8424685,0.7045479
359,0.85,1,2,4,23.31456,10.42429,12.91539,20.9132,19.47357,1.568161,0.7782978,0.7782261,1.556524
360,0.85,1,2,5,1.564377,1.564402,1.564383,1.564373,1.564393,1.564398,1.556622,1.556642,1.55664
361,0.85,1,3,1,27.10427,25.79485,27.16813,27.56883,26.21654,26.28256,0.06975827,0.06975275,0.139511
362,0.85,1,3,2,12.03483,14.48486,26.49083,22.23652,1.584573,23.65243,0.7105472,1.573231,0.8655321
363,0.85,1,3,3,14.45882,26.49042,12.06061,1.558767,23.63712,22.25115,1.546808,0.8534154,0.6964028
364,0.85,1,3,4,27.10427,12.32524,14.80251,24.1909,22.75953,1.571674,0.780047,0.7799645,1.560011
365,0.85,1,3,5,1.567869,1.567894,1.567875,1.567865,1.567884,1.56789,1.560097,1.560116,1.560114
366,0.85,1,4,1,32.32487,30.44193,32.32496,32.92864,31.0822,31.0823,0.1639119,0.1638968,0.3278086
367,0.85,1,4,2,13.46715,18.0503,31.39305,25.8712,3.100058,28.52665,1.377277,3.088981,1.721893
368,0.85,1,4,3,17.98933,31.39442,13.53001,3.041084,28.49204,25.90831,3.02931,1.696592,1.343598
369,0.85,1,4,4,32.32487,13.88226,18.54383,29.35316,26.65427,3.070544,1.529641,1.529453,3.059094
370,0.85,1,4,5,3.066876,3.066942,3.066868,3.066849,3.066923,3.066915,3.05923,3.059304,3.059281
371,0.85,1,5,1,37.04048,34.55223,36.93712,37.7661,35.43704,35.32899,0.277637,0.2776085,0.5552454
372,0.85,1,5,2,14.78921,21.25165,35.7508,29.10923,4.567536,32.86732,2.012829,4.556687,2.567352
373,0.85,1,5,3,21.14907,35.75582,14.89767,4.470949,32.81047,29.17504,4.459343,2.528638,1.95599
374,0.85,1,5,4,37.04048,15.33134,21.94499,34.02013,30.18005,4.519138,2.254093,2.253781,4.507874
375,0.85,1,5,5,4.51559,4.515708,4.515548,4.515523,4.515682,4.51564,4.508036,4.508195,4.508131
376,0.85,1,6,1,39.93089,37.01893,39.73705,40.72923,38.08199,37.8787,0.2976752,0.2976427,0.5953177
377,0.85,1,6,2,16.1236,22.54249,38.38337,31.40242,4.582032,35.13271,2.005549,4.571179,2.593693
378,0.85,1,6,3,22.43178,38.38769,16.23961,4.479748,35.07075,31.47215,4.46809,2.551522,1.946857
379,0.85,1,6,4,39.93089,16.78792,23.37082,36.51258,32.6926,4.530755,2.259898,2.259565,4.519462
380,0.85,1,6,5,4.527182,4.527301,4.527141,4.527114,4.527274,4.527234,4.519608,4.519768,4.519705
381,0.85,1,7,1,51.87491,46.93475,51.07312,52.90261,48.91925,48.06819,0.6214762,0.6213939,1.24287
382,0.85,1,7,2,20.17435,29.58284,48.9735,39.73101,7.436257,45.24043,3.215402,7.425765,4.308563
383,0.85,1,7,3,29.35221,48.98742,20.42006,7.240982,45.11341,39.88285,7.229569,4.232834,3.104078
384,0.85,1,7,4,51.87491,21.35177,31.15083,47.843,42.12449,7.338006,3.663825,3.663167,7.326992
385,0.85,1,7,5,7.334601,7.334861,7.334445,7.334408,7.334824,7.334668,7.327102,7.327518,7.327325
386,0.85,1,8,1,60.66785,53.95402,59.13601,61.76368,56.82184,55.18334,0.9411867,0.9410493,1.882236
387,0.85,1,8,2,23.26204,34.55452,56.45214,45.68697,9.719929,52.34689,4.204167,9.709683,5.705605
388,0.85,1,8,3,34.20547,56.47629,23.63505,9.44613,52.15539,45.92145,9.434913,5.603054,4.051832
389,0.85,1,8,4,60.66785,24.92687,36.83285,56.13418,49.15009,9.581683,4.785908,4.78496,9.570868
390,0.85,1,8,5,9.578399,9.578808,9.578101,9.578062,9.578768,9.57847,9.5709,9.571606,9.57126
391,0.85,1,9,1,64.21351,56.73369,62.31405,65.30467,60.00308,57.96583,1.106347,1.106181,2.212527
392,0.85,1,9,2,24.50599,36.59289,59.39297,48.01761,10.82653,55.17421,4.696255,10.8164,6.382279
393,0.85,1,9,3,36.18313,59.42305,24.94408,10.5159,54.94975,48.29551,10.50478,6.268338,4.52507
394,0.85,1,9,4,64.21351,26.38431,39.19579,59.50695,51.9701,10.66941,5.32989,5.328801,10.65869
395,0.85,1,9,5,10.66619,10.66668,10.6658,10.66576,10.66664,10.66625,10.65867,10.65955,10.65911
396,0.85,1,10,1,72.4789,63.14193,69.5569,73.47511,67.4339,64.283,1.610356,1.610103,3.220457
397,0.85,1,10,2,27.48825,41.50955,66.09256,53.30598,14.01268,61.71691,6.160202,14.00285,8.324529
398,0.85,1,10,3,40.91724,66.14322,28.12017,13.6015,61.39366,53.71865,13.5907,8.185099,5.937137
399,0.85,1,10,4,72.4789,29.87875,44.94069,67.46101,58.51539,13.80362,6.897333,6.895849,13.79318
400,0.85,1,10,5,13.8006,13.80136,13.7999,13.79987,13.80133,13.80064,13.79298,13.79444,13.79368
401,0.85,1,11,1,79.8954,68.87476,75.87032,80.6957,74.15673,69.80154,2.283922,2.283558,4.567479
402,0.85,1,11,2,30.46954,46.30591,71.94648,57.92262,17.97185,67.60835,8.068595,17.96239,10.72275
403,0.85,1,11,3,45.47752,72.02964,31.34501,17.44667,67.15761,58.51865,17.43628,10.56879,7.781537
404,0.85,1,11,4,79.8954,33.28941,50.53268,74.75617,64.36694,17.70307,8.847465,8.84552,17.69298
405,0.85,1,11,5,17.70033,17.70151,17.69912,17.69912,17.70151,17.70029,17.69248,17.69487,17.69357
406,0.85,1,12,1,82.63115,71.00811,78.16225,83.33124,76.661,71.8216,2.617083,2.616666,5.233747
407,0.85,1,12,2,31.73337,48.24118,74.07978,59.61647,19.83786,69.81651,8.998814,19.82857,11.84761
408,0.85,1,12,3,47.29985,74.18082,32.72142,19.26256,69.30474,60.30377,19.25236,11.69395,8.68011
409,0.85,1,12,4,82.63115,34.68686,52.76021,77.50248,66.52934,19.5425,9.767366,9.765216,19.53258
410,0.85,1,12,5,19.53991,19.54131,19.5384,19.53842,19.54133,19.53982,19.53191,19.53482,19.53321
411,0.85,1,13,1,84.92037,72.81084,80.06913,85.52504,78.77107,73.5152,2.946689,2.946223,5.892911
412,0.85,1,13,2,32.90696,49.96508,75.85978,61.04253,21.63366,71.69276,9.911276,21.62453,12.92737
413,0.85,1,13,3,48.91469,75.97954,34.00082,21.01199,71.12199,61.82011,21.00199,12.77858,9.560539
414,0.85,1,13,4,84.92037,35.95432,54.72131,79.83119,68.34682,21.31352,10.65305,10.65071,21.30377
415,0.85,1,13,5,21.3111,21.31272,21.30926,21.30931,21.31277,21.31093,21.30292,21.30637,21.30443
416,0.85,1,14,1,88.52588,75.70212,83.06234,88.95971,82.12968,76.20901,3.593752,3.593193,7.186942
417,0.85,1,14,2,35.07699,52.94802,78.66604,63.33484,25.02948,74.729,11.68077,25.02067,14.96322
418,0.85,1,14,3,51.69157,78.82513,36.36211,24.32445,74.04644,64.28869,24.31481,14.83637,11.26391
419,0.85,1,14,4,88.52588,38.2251,58.04955,83.5703,71.24168,24.66429,12.32876,12.32608,24.65484
420,0.85,1,14,5,24.6622,24.66428,24.65966,24.65979,24.66441,24.66187,24.65361,24.65823,24.65557
421,0.9,1,1,1,14.91254,14.53821,14.97904,15.07924,14.64143,14.70915,0.04065159,0.04064974,0.08130131
422,0.9,1,1,2,6.171998,8.644694,14.75998,12.07159,1.61158,13.50409,0.754399,1.600298,0.8466666
423,0.9,1,1,3,8.630555,14.76166,6.18776,1.596142,13.49688,12.08171,1.584521,0.8402729,0.7450401
424,0.9,1,1,4,14.91254,6.236142,8.727032,13.64063,12.19815,1.603878,0.7962311,0.7961828,1.592414
425,0.9,1,1,5,1.600217,1.600241,1.60022,1.60021,1.600231,1.600234,1.592575,1.592596,1.592591
426,0.9,1,2,1,23.31456,22.36062,23.39679,23.6781,22.65481,22.73942,0.06284554,0.06284118,0.1256867
427,0.9,1,2,2,10.22907,12.69776,22.88458,19.10882,1.635995,20.53647,0.7428343,1.624655,0.8838916
428,0.9,1,2,3,12.67532,22.88626,10.25315,1.612524,20.52447,19.12372,1.60067,0.8732264,0.7296101
429,0.9,1,2,4,23.31456,10.4261,12.92433,20.91658,19.47224,1.624269,0.8063667,0.8062921,1.612659
430,0.9,1,2,5,1.6205,1.620526,1.620505,1.620494,1.620515,1.620519,1.612761,1.612782,1.612778
431,0.9,1,3,1,27.10427,25.79491,27.16742,27.56834,26.21683,26.28211,0.07263694,0.07263116,0.1452681
432,0.9,1,3,2,12.04101,14.48821,26.48952,22.23698,1.642483,23.65177,0.7364436,1.631146,0.8976945
433,0.9,1,3,3,14.46208,26.49118,12.06877,1.615683,23.63763,22.254,1.603759,0.885204,0.7217043
434,0.9,1,3,4,27.10427,12.32725,14.81015,24.19368,22.7586,1.629087,0.8087644,0.8086785,1.617443
435,0.9,1,3,5,1.625294,1.625319,1.625299,1.625287,1.625308,1.625313,1.617532,1.617553,1.617549
436,0.9,1,4,1,32.32487,30.44223,32.32305,32.9273,31.08306,31.08117,0.170623,0.1706072,0.3412301
437,0.9,1,4,2,13.51177,18.04154,31.38995,25.88624,3.204208,28.51364,1.422792,3.193164,1.781111
438,0.9,1,4,3,17.9804,31.39614,13.5788,3.143222,28.48181,25.92878,3.13152,1.755232,1.387688
439,0.9,1,4,4,32.32487,13.91687,18.54394,29.34773,26.66628,3.173684,1.581241,1.581045,3.162285
440,0.9,1,4,5,3.170046,3.17011,3.170031,3.170012,3.170091,3.170077,3.162429,3.162507,3.162477
441,0.9,1,5,1,37.04048,34.55301,36.93359,37.76356,35.43878,35.32704,0.2889161,0.288886,0.577802
442,0.9,1,5,2,14.89161,21.22273,35.74558,29.14677,4.711044,32.83565,2.074344,4.700247,2.650701
443,0.9,1,5,3,21.11987,35.75861,15.00627,4.611443,32.78345,29.22144,4.599937,2.611358,2.015084
444,0.9,1,5,4,37.04048,15.41708,21.92947,34.00054,30.21291,4.66113,2.325132,2.324808,4.64994
445,0.9,1,5,5,4.657627,4.65774,4.657571,4.657549,4.657717,4.657662,4.650112,4.65028,4.650202
446,0.9,1,6,1,39.93089,37.01998,39.73306,40.72632,38.08406,37.87659,0.3097683,0.3097339,0.619502
447,0.9,1,6,2,16.22547,22.51019,38.37775,31.44053,4.729224,35.09916,2.068321,4.718412,2.679676
448,0.9,1,6,3,22.39911,38.39066,16.34836,4.623676,35.04214,31.51982,4.612113,2.636735,2.007109
449,0.9,1,6,4,39.93089,16.87247,23.35293,36.49195,32.72586,4.676304,2.332712,2.332366,4.665078
450,0.9,1,6,5,4.672773,4.672888,4.672719,4.672695,4.672864,4.67281,4.665234,4.665403,4.665326
451,0.9,1,7,1,51.87491,46.93902,51.06358,52.8952,48.9253,48.06421,0.6463432,0.6462557,1.292599
452,0.9,1,7,2,20.41993,29.49025,48.96228,39.82825,7.659243,45.15523,3.308097,7.648803,4.44421
453,0.9,1,7,3,29.25852,48.99339,20.67743,7.458369,45.03802,39.99893,7.447083,4.367686,3.191801
454,0.9,1,7,4,51.87491,21.5658,31.08228,47.78124,42.21397,7.558158,3.773958,3.773272,7.54723
455,0.9,1,7,5,7.554824,7.555071,7.554632,7.554607,7.555046,7.554854,7.54736,7.547798,7.547569
456,0.9,1,8,1,60.66785,53.9632,59.12075,61.75127,56.83294,55.17843,0.9783941,0.9782476,1.956641
457,0.9,1,8,2,23.64042,34.40439,56.43617,45.8408,10.00036,52.21281,4.32009,9.990171,5.880864
458,0.9,1,8,3,34.05319,56.48545,24.02872,9.719256,52.03547,46.10253,9.708185,5.777761,4.160628
459,0.9,1,8,4,60.66785,25.26406,36.71245,56.03126,49.29468,9.858394,4.924334,4.923342,9.847676
460,0.9,1,8,5,9.85521,9.855595,9.854852,9.854833,9.855576,9.855219,9.847737,9.84848,9.848073
461,0.9,1,9,1,64.21351,56.74585,62.29591,65.2896,60.01703,57.96076,1.149828,1.14965,2.299477
462,0.9,1,9,2,24.95172,36.41446,59.37484,48.20056,11.13299,55.01569,4.823006,11.12291,6.576007
463,0.9,1,9,3,36.00194,59.43394,25.40635,10.81436,54.80747,48.50975,10.8034,6.461763,4.643616
464,0.9,1,9,4,64.21351,26.78521,39.04882,59.3827,52.14341,10.97178,5.481151,5.480012,10.96116
465,0.9,1,9,5,10.96867,10.96914,10.96822,10.9682,10.96912,10.96867,10.96118,10.9621,10.96159
466,0.9,1,10,1,72.4789,63.16434,69.53029,73.45189,67.45704,64.27849,1.672574,1.672302,3.344875
467,0.9,1,10,2,28.13113,41.25168,66.06898,53.57613,14.38762,61.48782,6.316473,14.37785,8.568814
468,0.9,1,10,3,40.65455,66.15955,28.78139,13.96702,61.18656,54.0311,13.95639,8.430268,6.081925
469,0.9,1,10,4,72.4789,30.47051,44.71559,67.2728,58.77573,14.17369,7.082459,7.080902,14.16336
470,0.9,1,10,5,14.17083,14.17154,14.17001,14.17003,14.17156,14.17074,14.16322,14.16474,14.16386
471,0.9,1,11,1,79.8954,68.91246,75.8332,80.6617,74.19273,69.79945,2.370264,2.369868,4.74013
472,0.9,1,11,2,31.35018,45.95801,71.91776,58.30324,18.419,67.29479,8.257664,18.4096,11.02483
473,0.9,1,11,3,45.12192,72.05335,32.24273,17.88364,66.87238,58.95343,17.87344,10.87414,7.954526
474,0.9,1,11,4,79.8954,34.11992,50.21279,74.48718,64.73923,18.14485,9.068472,9.066423,18.13489
475,0.9,1,11,5,18.14235,18.14344,18.14095,18.14103,18.14352,18.14212,18.13448,18.13697,18.13548
