index,FP,Carregamento,valorFusivel,tipoCurto,I_A_Isolador,I_B_Isolador,I_C_Isolador,I_A1_Isolador,I_B1_Isolador,I_C1_Isolador,I_A_Consumidor,I_B_Consumidor,I_C_Consumidor
5609,1,1.2,2,4,23.314562,10.261502,13.147375,21.036043,19.363875,2.0603351,1.0245676,1.0244715,2.0490391
5610,1,1.2,2,5,2.056709,2.0567395,2.0567064,2.0566922,2.0567253,2.0567227,2.0491714,2.0492044,2.0491916
5611,1,1.2,3,1,27.104272,25.796707,27.165462,27.566496,26.218686,26.281938,0.093950479,0.093942841,0.18789328
5612,1,1.2,3,2,11.889697,14.694961,26.486294,22.134684,2.0888328,23.759668,0.93756797,2.0777486,1.1442734
5613,1,1.2,3,3,14.66416,26.494126,11.92742,2.0545139,23.746497,22.161256,2.0429156,1.1289649,0.91821306
5614,1,1.2,3,4,27.104272,12.159643,15.030025,24.312058,22.650184,2.0716735,1.0302131,1.0301023,2.0603154
5615,1,1.2,3,5,2.0680101,2.0680412,2.0680079,2.0679926,2.0680259,2.0680236,2.0604305,2.0604636,2.0604511
5616,1,1.2,4,1,32.324869,30.447646,32.318064,32.922363,31.088324,31.081249,0.22026227,0.22024115,0.44050331
5617,1,1.2,4,2,13.377047,18.380482,31.382447,25.753709,4.0297557,28.673178,1.7892748,4.0190765,2.2447738
5618,1,1.2,4,3,18.308765,31.403479,13.465411,3.9529628,28.644139,25.818446,3.9417246,2.214473,1.742908
5619,1,1.2,4,4,32.324869,13.739817,18.909306,29.530401,26.519134,3.9913023,1.9902817,1.9900295,3.9803112
5620,1,1.2,4,5,3.9878694,3.9879433,3.9878218,3.9878052,3.9879267,3.987879,3.9804974,3.9806187,3.9805513
5621,1,1.2,5,1,37.040484,34.564119,36.924771,37.754422,35.44906,35.328137,0.37226854,0.37222798,0.74449633
5622,1,1.2,5,2,14.878061,21.652188,35.733403,29.026669,5.87286,33.01529,2.5848262,5.8625046,3.3125235
5623,1,1.2,5,3,21.531868,35.771531,15.025143,5.7489055,32.96812,29.138105,5.7379625,3.2682994,2.50627
5624,1,1.2,5,4,37.040484,15.329469,22.397603,34.216494,30.068375,5.8106992,2.9002093,2.8997934,5.8000027
5625,1,1.2,5,5,5.8074708,5.8075947,5.80734,5.8073322,5.807587,5.8074562,5.80023,5.8004844,5.8003248
5626,1,1.2,6,1,39.930887,37.033278,39.723422,40.716017,38.096029,37.878518,0.39914435,0.39909826,0.79824242
5627,1,1.2,6,2,16.20066,22.931979,38.365235,31.319976,5.9099476,35.275441,2.5840205,5.8995479,3.3567677
5628,1,1.2,6,3,22.801719,38.404809,16.359372,5.7782692,35.223403,31.438784,5.76725,3.3079237,2.5028722
5629,1,1.2,6,4,39.930887,16.770236,23.816459,36.706746,32.579146,5.8438838,2.9167854,2.9163409,5.8331263
5630,1,1.2,6,5,5.8406163,5.840744,5.8404863,5.8404762,5.8407338,5.8406038,5.8333334,5.8335907,5.8334318
5631,1,1.2,7,1,51.874908,46.978948,51.043808,52.870659,48.957713,48.076214,0.82988632,0.82976757,1.6596535
5632,1,1.2,7,2,20.783878,30.006368,48.941728,39.808412,9.476457,45.311429,4.0937931,9.4664916,5.5164999
5633,1,1.2,7,3,29.734584,49.026489,21.105115,9.2293933,45.203447,40.057816,9.2187686,5.4339564,3.9384464
5634,1,1.2,7,4,51.874908,21.776425,31.661975,48.002626,42.142387,9.3520006,4.6712524,4.6703742,9.3416265
5635,1,1.2,7,5,9.3490553,9.3493156,9.3486637,9.3486902,9.3493421,9.3489505,9.3418207,9.3424721,9.3420341
5636,1,1.2,8,1,60.667854,54.037616,59.093565,61.71222,56.889474,55.207556,1.2527733,1.2525728,2.5053454
5637,1,1.2,8,2,24.417115,34.956065,56.413209,45.954121,12.298945,52.321293,5.3188994,12.289255,7.2617118
5638,1,1.2,8,3,34.543835,56.540564,24.891219,11.956329,52.155685,46.330403,11.945985,7.154829,5.1041969
5639,1,1.2,8,4,60.667854,25.827083,37.333693,56.219041,49.333646,12.125669,6.0584089,6.0571385,12.115547
5640,1,1.2,8,5,12.122987,12.123384,12.122294,12.122369,12.123459,12.122766,12.115682,12.116772,12.116018
5641,1,1.2,9,1,64.213508,56.839821,62.265869,65.243238,60.086657,58.000615,1.4703273,1.4700829,2.9404093
5642,1,1.2,9,2,25.95064,36.979565,59.352251,48.389867,13.652304,55.096626,5.9237866,13.642742,8.0999182
5643,1,1.2,9,3,36.495365,59.50128,26.500134,13.265656,54.90102,48.830941,13.255453,7.984083,5.6812223
5644,1,1.2,9,4,64.213508,27.544042,39.681543,59.546389,52.247633,13.456366,6.7239136,6.7224524,13.446366
5645,1,1.2,9,5,13.453825,13.454296,13.452956,13.453062,13.454402,13.453532,13.446462,13.447802,13.446866
5646,1,1.2,10,1,72.4789,63.322182,69.494929,73.384248,67.567746,64.356483,2.1305915,2.1302112,4.2608013
5647,1,1.2,10,2,29.814698,41.85507,66.05278,54.012,17.498123,61.483628,7.7054003,17.488913,10.481097
5648,1,1.2,10,3,41.155152,66.266442,30.579017,16.994118,61.196113,54.646903,16.984322,10.351312,7.3841102
5649,1,1.2,10,4,72.4789,31.851559,45.364774,67.349276,59.097155,17.241175,8.6167617,8.614759,17.231521
5650,1,1.2,10,5,17.239084,17.239795,17.237604,17.237824,17.240014,17.238534,17.231474,17.233663,17.232098
5651,1,1.2,11,1,79.895403,69.160076,75.79658,80.568057,74.35862,69.936072,3.0047619,3.0041978,6.0089577
5652,1,1.2,11,2,33.91224,46.623887,71.919192,59.078991,22.175641,67.186962,9.9900811,22.166855,13.373349
5653,1,1.2,11,3,45.647901,72.215431,34.928943,21.544127,66.777137,59.962254,21.534834,13.252356,9.5682846
5654,1,1.2,11,4,79.895403,36.332701,50.870287,74.435751,65.367766,21.851166,10.922293,10.919641,21.841934
5655,1,1.2,11,5,21.849731,21.850787,21.847284,21.847696,21.851199,21.848753,21.841651,21.845153,21.842597
5656,1,1.2,12,1,82.631153,71.346106,78.084723,83.186433,76.896183,71.988498,3.4337655,3.4331101,6.8668732
5657,1,1.2,12,2,35.686549,48.558549,74.062178,60.99038,24.342767,69.312663,11.08923,24.334177,14.712775
5658,1,1.2,12,3,47.452129,74.397588,36.814395,23.657263,68.84306,61.991497,23.648204,14.606306,10.616959
5659,1,1.2,12,4,82.631153,38.23386,53.059904,77.081508,67.734894,23.989214,11.991564,11.988614,23.980178
5660,1,1.2,12,5,23.988125,23.989359,23.985144,23.985668,23.989883,23.986903,23.979763,23.983977,23.980878
5661,1,1.2,13,1,84.920371,73.200822,79.988865,85.363851,79.038761,73.714857,3.8560299,3.855284,7.7113111
5662,1,1.2,13,2,37.33369,50.289496,75.853559,62.62596,26.406462,71.114398,12.158722,26.39806,15.988765
5663,1,1.2,13,3,49.058341,76.226618,38.563288,25.672213,70.586345,63.740255,25.663375,15.90265,11.635189
5664,1,1.2,13,4,84.92037,39.976589,54.987899,79.313995,69.750617,26.026358,13.010371,13.007138,26.017508
5665,1,1.2,13,5,26.025624,26.027038,26.022084,26.022727,26.02768,26.024141,26.016957,26.021909,26.018241
5666,1,1.2,14,1,88.525879,76.19285,82.97894,88.767965,82.459647,76.474004,4.6788213,4.6778964,9.3567141
5667,1,1.2,14,2,40.338018,53.304714,78.686362,65.309325,30.251939,74.024089,14.209683,30.243888,18.369991
5668,1,1.2,14,3,51.841589,79.130128,41.745766,29.433121,73.383762,66.635674,29.424695,18.33966,13.58053
5669,1,1.2,14,4,88.525879,43.104335,58.264338,82.87565,73.017804,29.824977,14.910118,14.906358,29.816475
5670,1,1.2,14,5,29.824975,29.826748,29.82026,29.82116,29.827647,29.822932,29.815641,29.822127,29.817265
5671,0.6,1.225,1,1,14.912539,14.53631,14.977197,15.078633,14.6408,14.706653,0.037606011,0.037604102,0.075210096
5672,0.6,1.225,1,2,6.8830729,8.0323637,14.754487,12.458244,1.4255004,13.12822,0.6648257,1.4168224,0.7526348
5673,0.6,1.225,1,3,8.025829,14.764263,6.8968922,1.411683,13.130465,12.472457,1.4028543,0.74660428,0.65685914
5674,0.6,1.225,1,4,14.912539,6.9357597,8.1305495,13.277477,12.581343,1.4186017,0.7049414,0.70489573,1.4098371
5675,0.6,1.225,1,5,1.4158153,1.4158261,1.4158137,1.415801,1.4158134,1.4158117,1.4099679,1.4099802,1.4099715
5676,0.6,1.225,2,1,23.314562,22.356318,23.392196,23.676433,22.653557,22.733448,0.058131805,0.058127485,0.11625926
5677,0.6,1.225,2,2,10.957349,12.033106,22.874327,19.508965,1.4700638,20.132865,0.66494064,1.4611579,0.79802284
5678,0.6,1.225,2,3,12.023096,22.889552,10.979941,1.448694,20.136311,19.531382,1.4395915,0.78805921,0.65333777
5679,0.6,1.225,2,4,23.314562,11.137482,12.285588,20.534236,19.868627,1.4593841,0.72521885,0.72514875,1.4503676
5680,0.6,1.225,2,5,1.4564827,1.4564943,1.4564812,1.4564617,1.4564747,1.4564732,1.4504611,1.4504741,1.4504654
5681,0.6,1.225,3,1,27.104272,25.789315,27.161182,27.56599,26.215316,26.274152,0.067186082,0.067180429,0.13436648
5682,0.6,1.225,3,2,12.779028,13.802316,26.476874,22.643249,1.4821053,23.236129,0.66196646,1.47314,0.81381362
5683,0.6,1.225,3,3,13.790778,26.494511,12.805504,1.4575856,23.240105,22.669302,1.4484144,0.80216223,0.64892998
5684,0.6,1.225,3,4,27.104272,13.04677,14.154269,23.803014,23.161558,1.4698463,0.73042287,0.73034228,1.4607651
5685,0.6,1.225,3,5,1.4669173,1.466929,1.4669159,1.466893,1.4669062,1.4669048,1.4608495,1.4608626,1.4608539
5686,0.6,1.225,4,1,32.324869,30.427435,32.305429,32.920325,31.079507,31.059289,0.15803847,0.1580222,0.3160606
5687,0.6,1.225,4,2,15.002136,16.701137,31.359755,26.69622,2.8606216,27.686693,1.2588653,2.8519558,1.6024138
5688,0.6,1.225,4,3,16.671631,31.400528,15.061952,2.8058128,27.69482,26.756704,2.796956,1.5778882,1.2284473
5689,0.6,1.225,4,4,32.324869,15.37572,17.26489,28.574655,27.474467,2.833184,1.4122928,1.4121057,2.8243985
5690,0.6,1.225,4,5,2.8304401,2.8304569,2.8304088,2.8303894,2.8304375,2.8304062,2.8245479,2.8245959,2.8245506
5691,0.6,1.225,5,1,37.040484,34.525914,36.899265,37.749449,35.433089,35.28544,0.26794968,0.26791763,0.53586718
5692,0.6,1.225,5,2,17.100843,19.255841,35.693373,30.343138,4.1807058,31.607846,1.8158344,4.1722541,2.3778289
5693,0.6,1.225,5,3,19.203212,35.761365,17.198588,4.0920091,31.620056,30.444288,4.0833898,2.3398505,1.7650288
5694,0.6,1.225,5,4,37.040484,17.590533,20.0558,32.858464,31.414474,4.1362527,2.0639977,2.0636841,4.1276818
5695,0.6,1.225,5,5,4.1336718,4.1336881,4.1335866,4.1335807,4.1336821,4.1335969,4.1278882,4.1279895,4.1278838
5696,0.6,1.225,6,1,39.930887,36.989679,39.693266,40.709621,38.078264,37.82901,0.28726594,0.28722967,0.57449548
5697,0.6,1.225,6,2,18.454719,20.499219,38.319292,32.647943,4.2118981,33.845697,1.817143,4.2033832,2.4120038
5698,0.6,1.225,6,3,20.442708,38.392356,18.561094,4.1175724,33.858718,32.756999,4.1089008,2.370692,1.7643177
5699,0.6,1.225,6,4,39.930887,19.065275,21.442236,35.331776,33.941833,4.1646047,2.0781547,2.0778202,4.155975
5700,0.6,1.225,6,5,4.1619997,4.1620167,4.1619136,4.1619045,4.1620075,4.1619215,4.156173,4.1562759,4.1561692
5701,0.6,1.225,7,1,51.874908,46.869949,50.956259,52.846599,48.918448,47.94319,0.60067641,0.6005797,1.2012558
5702,0.6,1.225,7,2,23.99241,26.195565,48.829874,41.768262,6.8148896,43.071605,2.8799508,6.8065833,4.0175822
5703,0.6,1.225,7,3,26.067793,48.978432,24.206991,6.6364575,43.092349,41.992803,6.6280988,3.9414632,2.7796477
5704,0.6,1.225,7,4,51.874908,25.126965,27.963921,45.878844,44.206881,6.7251383,3.3587124,3.3580329,6.7167452
5705,0.6,1.225,7,5,6.7228231,6.7228279,6.7225607,6.7225987,6.7228659,6.7226034,6.7170373,6.7173043,6.7170085
5706,0.6,1.225,8,1,60.667854,53.858382,58.93343,61.66234,56.831504,54.976191,0.91070899,0.91054142,1.8212499
5707,0.6,1.225,8,2,28.191133,30.085932,56.225545,48.328454,8.916116,49.457746,3.7474923,8.9079165,5.347354
5708,0.6,1.225,8,3,29.881672,56.44576,28.510092,8.6670284,49.481467,48.665395,8.658886,5.2416793,3.6093564
5709,0.6,1.225,8,4,60.667854,29.858103,32.629694,53.53833,51.895629,8.7904248,4.3915888,4.3905843,8.7821731
5710,0.6,1.225,8,5,8.7883716,8.7883568,8.7878998,8.7879986,8.7884555,8.7879837,8.7825416,8.7829982,8.7824829
5711,0.6,1.225,9,1,64.213508,56.624363,62.064837,65.177957,60.020329,57.715774,1.071108,1.0709012,2.1420086
5712,0.6,1.225,9,2,29.937834,31.616648,59.123699,50.938305,9.9357386,51.94282,4.1773444,9.9275916,5.9959908
5713,0.6,1.225,9,3,31.370822,59.379725,30.309126,9.6537933,51.966376,51.332365,9.6457551,5.8769224,4.0216163
5714,0.6,1.225,9,4,64.213508,31.850366,34.512387,56.611265,55.028803,9.7932382,4.8931117,4.8919435,9.7850551
5715,0.6,1.225,9,5,9.791328,9.7913007,9.790733,9.7908692,9.7914369,9.7908419,9.7854629,9.7860303,9.7853867
5716,0.6,1.225,10,1,72.4789,62.999363,69.160642,73.26623,67.480845,63.903602,1.5615919,1.5612573,3.1228483
5717,0.6,1.225,10,2,34.227606,35.145493,65.696365,56.979056,12.876979,57.535208,5.4498097,12.86899,7.8746778
5718,0.6,1.225,10,3,34.765754,66.056655,34.752067,12.506515,57.551618,57.543256,12.49877,7.7216572,5.2448732
5719,0.6,1.225,10,4,72.4789,36.774594,38.932485,63.732457,62.437546,12.688843,6.3412568,6.3396018,12.680859
5720,0.6,1.225,10,5,12.687403,12.68733,12.686374,12.686647,12.687604,12.686574,12.681387,12.682343,12.681251
5721,0.6,1.225,11,1,79.895403,68.703924,75.274323,80.371486,74.253478,69.256993,2.2194701,2.2189475,4.4384162
5722,0.6,1.225,11,2,38.539879,38.387492,71.391261,62.42439,16.544078,62.330549,7.0960029,16.536303,10.230439
5723,0.6,1.225,11,3,37.816353,71.879403,39.254352,16.075868,62.323185,63.20594,16.068471,10.04643,6.8286044
5724,0.6,1.225,11,4,79.895403,41.713591,43.01618,70.064963,69.272751,16.304839,8.1496959,8.1474062,16.297102
5725,0.6,1.225,11,5,16.304101,16.303954,16.302366,16.302869,16.304458,16.302722,16.297793,16.299381,16.297564
5726,0.6,1.225,12,1,82.631153,70.82848,77.46804,82.949157,76.785,71.199232,2.5458855,2.5452629,5.0911467
5727,0.6,1.225,12,2,40.320829,39.659145,73.450802,64.468769,18.277481,64.057153,7.8937393,18.269814,11.349724
5728,0.6,1.225,12,3,38.98982,73.997501,41.123448,17.767411,64.03261,65.353564,17.760173,11.155861,7.5947515
5729,0.6,1.225,12,4,82.631153,43.732925,44.589921,72.387275,71.862406,18.016079,9.0055306,9.002929,18.008459
5730,0.6,1.225,12,5,18.015717,18.01553,18.013585,18.014219,18.016164,18.014032,18.00923,18.011174,18.008953
5731,0.6,1.225,13,1,84.920371,72.625166,79.278707,85.085637,78.92315,72.818356,2.8694785,2.8687524,5.738229
5732,0.6,1.225,13,2,41.928128,40.786867,75.161012,66.208382,19.948913,65.491761,8.6734929,19.941352,12.433079
5733,0.6,1.225,13,3,40.018998,75.762708,42.814379,19.400827,65.447013,67.192568,19.39374,12.232781,8.3421052
5734,0.6,1.225,13,4,84.92037,45.539655,45.957397,74.326366,74.068642,19.667211,9.8313085,9.8283974,19.659706
5735,0.6,1.225,13,5,19.667239,19.667011,19.664686,19.66546,19.667784,19.665232,19.660554,19.662878,19.660228
5736,0.6,1.225,14,1,88.525879,75.510855,82.086607,88.408389,82.339036,75.373097,3.5066286,3.5056849,7.012311
5737,0.6,1.225,14,2,44.755517,42.756658,77.839137,69.030797,23.118683,67.752132,10.17847,23.111331,14.500265
5738,0.6,1.225,14,3,41.793457,78.540636,45.796245,22.50423,67.659293,70.202257,22.497421,14.296401,9.7790255
5739,0.6,1.225,14,4,88.525879,48.675063,48.259717,77.378678,77.638219,22.801081,11.398659,11.395133,22.793791
5740,0.6,1.225,14,5,22.801915,22.801605,22.798463,22.799535,22.802676,22.799224,22.794789,22.79793,22.794365
5741,0.65,1.225,1,1,14.912539,14.536601,14.977346,15.078638,14.640943,14.706946,0.038641209,0.038639283,0.077280474
5742,0.65,1.225,1,2,6.780073,8.1314646,14.754979,12.39941,1.468643,13.186995,0.68515821,1.4594264,0.77494239
5743,0.65,1.225,1,3,8.1237305,14.764108,6.7946716,1.4544364,13.188124,12.413664,1.4450407,0.76882894,0.67686059
5744,0.65,1.225,1,4,14.912539,6.833111,8.2282889,13.335233,12.522579,1.4615503,0.72613969,0.72609292,1.4522326
5745,0.65,1.225,1,5,1.4585855,1.4585978,1.4585838,1.4585715,1.4585856,1.4585838,1.4523691,1.452383,1.4523741
5746,0.65,1.225,2,1,23.314562,22.35701,23.392596,23.676479,22.653874,22.734177,0.059732768,0.059728347,0.11946109
5747,0.65,1.225,2,2,10.848439,12.140265,22.875317,19.446932,1.5131726,20.196063,0.68467364,1.5037305,0.82094196
5748,0.65,1.225,2,3,12.128254,22.889405,10.872147,1.4912254,20.197644,19.469295,1.481539,0.81078776,0.67264462
5749,0.65,1.225,2,4,23.314562,11.029132,12.390627,20.595714,19.806493,1.5022044,0.74634973,0.74627787,1.4926276
5750,0.65,1.225,2,5,1.4991185,1.4991317,1.499117,1.4990986,1.4991133,1.4991118,1.4927238,1.4927384,1.4927295
5751,0.65,1.225,3,1,27.104272,25.790235,27.161742,27.566071,26.215726,26.27514,0.069036804,0.069030994,0.13806777
5752,0.65,1.225,3,2,12.668571,13.911944,26.478126,22.580395,1.5251736,23.300737,0.68144455,1.5156751,0.83697847
5753,0.65,1.225,3,3,13.898045,26.494406,12.696307,1.5000002,23.302512,22.606349,1.490239,0.82509039,0.6679458
5754,0.65,1.225,3,4,27.104272,12.936869,14.261492,23.865594,23.098451,1.5125877,0.75151368,0.75143104,1.5029447
5755,0.65,1.225,3,5,1.5094727,1.5094861,1.5094713,1.5094499,1.5094647,1.5094633,1.5030311,1.5030458,1.503037
5756,0.65,1.225,4,1,32.324869,30.429952,32.307084,32.920632,31.080577,31.062081,0.16232634,0.16230973,0.32463599
5757,0.65,1.225,4,2,14.797019,16.907431,31.362823,26.578759,2.9438611,27.809007,1.2968022,2.9346829,1.6476299
5758,0.65,1.225,4,3,16.872792,31.400717,14.85996,2.8875371,27.812303,26.639266,2.8781005,1.6227705,1.2651907
5759,0.65,1.225,4,4,32.324869,15.170293,17.466042,28.692508,27.3557,2.9156644,1.4532618,1.4530703,2.9063321
5760,0.65,1.225,4,5,2.91274,2.9127621,2.912708,2.9126895,2.9127436,2.9127116,2.9064835,2.9065375,2.9064911
5761,0.65,1.225,5,1,37.040484,34.530673,36.902612,37.750179,35.435019,35.290877,0.27511395,0.27508142,0.55019524
5762,0.65,1.225,5,2,16.814012,19.551164,35.698838,30.177156,4.301562,31.783629,1.8713405,4.2926171,2.4437058
5763,0.65,1.225,5,3,19.490348,35.762282,16.917102,4.2104042,31.788041,30.278588,4.2012152,2.4054434,1.8184298
5764,0.65,1.225,5,4,37.040484,17.301188,20.342975,33.026933,31.245344,4.2558728,2.1235449,2.1232247,4.2467696
5765,0.65,1.225,5,5,4.2531161,4.2531426,4.2530286,4.2530228,4.2531369,4.2530493,4.2469758,4.2470897,4.2469811
5766,0.65,1.225,6,1,39.930887,36.995102,39.697214,40.710545,38.080405,37.835307,0.29495034,0.29491347,0.58986366
5767,0.65,1.225,6,2,18.164227,20.800071,38.325517,32.480346,4.3327499,34.024673,1.8723212,4.3237437,2.4783543
5768,0.65,1.225,6,3,20.73461,38.393549,18.276267,4.235827,34.02917,32.589578,4.2265804,2.4366718,1.8173583
5769,0.65,1.225,6,4,39.930887,18.771919,21.734402,35.502735,33.77045,4.2841511,2.1376646,2.1373229,4.2749874
5770,0.65,1.225,6,5,4.2813684,4.2813959,4.2812801,4.2812714,4.2813872,4.2812989,4.2751843,4.2752999,4.2751904
5771,0.65,1.225,7,1,51.874908,46.883468,50.967731,52.849977,48.923102,47.960128,0.61632059,0.61622273,1.232543
5772,0.65,1.225,7,2,23.559658,26.672943,48.845053,41.514389,7.0039435,43.357081,2.9680962,6.9951816,4.1220231
5773,0.65,1.225,7,3,26.527733,48.983574,23.78568,6.8207068,43.360737,41.739523,6.8117842,4.0458824,2.863591
5774,0.65,1.225,7,4,51.874907,24.681967,28.424691,46.147352,43.940995,6.9117606,3.4517742,3.4510823,6.9028565
5775,0.65,1.225,7,5,6.9092695,6.9092997,6.9090006,6.9090369,6.909336,6.909067,6.9031356,6.9034345,6.9031313
5776,0.65,1.225,8,1,60.667853,53.880534,58.954433,61.669273,56.838241,55.005666,0.93393764,0.93376874,1.8677059
5777,0.65,1.225,8,2,27.66192,30.702429,56.250987,48.014059,9.1554248,49.827834,3.8621614,9.1467955,5.4794177
5778,0.65,1.225,8,3,30.473005,56.456221,27.997484,8.8997807,49.826213,48.351842,8.8910828,5.374415,3.7181456
5779,0.65,1.225,8,4,60.667854,29.305222,33.222182,53.881974,51.559131,9.0263925,4.5093335,4.5083131,9.0176465
5780,0.65,1.225,8,5,9.0241609,9.024188,9.0236782,9.0237727,9.0242824,9.0237998,9.0179873,9.0184967,9.0179693
5781,0.65,1.225,9,1,64.213508,56.650945,62.091226,65.187013,60.027954,57.752075,1.0981491,1.097941,2.1960895
5782,0.65,1.225,9,2,29.367443,32.298558,59.154689,50.597184,10.198137,52.352958,4.3050898,10.189572,6.1403828
5783,0.65,1.225,9,3,32.023914,59.393245,29.757814,9.9088462,52.347062,50.992198,9.9002575,6.0224933,4.1426732
5784,0.65,1.225,9,4,64.213508,31.249985,35.166577,56.989931,54.660028,10.05188,5.0221981,5.0210131,10.043211
5785,0.65,1.225,9,5,10.04979,10.049814,10.049181,10.049312,10.049944,10.049336,10.043583,10.044214,10.043556
5786,0.65,1.225,10,1,72.4789,63.038973,69.204665,73.282584,67.490461,63.96139,1.599837,1.5995017,3.1993377
5787,0.65,1.225,10,2,33.556236,36.008103,65.744778,56.569048,13.201346,58.05713,5.6159556,13.192969,8.050646
5788,0.65,1.225,10,3,35.58985,66.080297,34.106515,12.821483,58.032249,57.134473,12.813204,7.9009101,5.4019815
5789,0.65,1.225,10,4,72.4789,36.05326,39.756597,64.207239,61.982327,13.008352,6.5007881,6.4991155,12.999904
5790,0.65,1.225,10,5,13.006722,13.006732,13.005672,13.005933,13.006993,13.005943,13.000366,13.001426,13.000311
5791,0.65,1.225,11,1,79.895402,68.759476,75.343455,80.39883,74.264386,69.343808,2.2716963,2.2711754,4.5428703
5792,0.65,1.225,11,2,37.773612,39.457772,71.463224,61.942729,16.936346,62.984023,7.3111651,16.928216,10.437565
5793,0.65,1.225,11,3,38.838529,71.91758,38.521049,16.456561,62.921273,62.725677,16.448654,10.260811,7.0316687
5794,0.65,1.225,11,4,79.895403,40.87072,44.035369,70.650192,68.722157,16.691038,8.3425839,8.3402814,16.682865
5795,0.65,1.225,11,5,16.690092,16.690078,16.688327,16.688807,16.690559,16.688793,16.683442,16.685193,16.683344
5796,0.65,1.225,12,1,82.631153,70.891277,77.549891,82.982257,76.796092,71.300228,2.6046127,2.603994,5.2086051
5797,0.65,1.225,12,2,39.519639,40.820264,73.534295,63.957879,18.698354,64.769747,8.132426,18.690345,11.568464
5798,0.65,1.225,12,3,40.099442,74.043075,40.358014,18.175789,64.683604,64.844076,18.168052,11.384246,7.8198191
5799,0.65,1.225,12,4,82.631153,42.842378,45.694728,73.021336,71.271011,18.430353,9.2124605,9.2098504,18.422311
5800,0.65,1.225,12,5,18.429773,18.429745,18.427606,18.428211,18.43035,18.428183,18.422942,18.42508,18.422822
5801,0.65,1.225,13,1,84.920371,72.694731,79.373221,85.124571,78.93418,72.933182,2.9343699,2.9336502,5.8680182
5802,0.65,1.225,13,2,41.098474,42.030838,75.255762,65.671822,20.395307,66.259453,8.9350569,20.387418,12.661152
5803,0.65,1.225,13,3,41.208932,75.815667,42.02279,19.833889,66.147455,66.657361,19.826314,12.473115,8.5885351
5804,0.65,1.225,13,4,84.92037,44.608412,47.140648,75.005538,73.440302,20.106516,10.050757,10.047843,20.098599
5805,0.65,1.225,13,5,20.106312,20.10627,20.103721,20.104459,20.107008,20.104417,20.099281,20.10183,20.099139
5806,0.65,1.225,14,1,88.525879,75.592611,82.20601,88.459049,82.349339,75.514352,3.5828528,3.5819219,7.1647722
5807,0.65,1.225,14,2,43.884272,44.144308,77.955442,68.451811,23.608083,68.618988,10.483929,23.600427,14.741084
5808,0.65,1.225,14,3,43.124201,78.608186,44.966392,22.978798,68.449245,69.624373,22.971522,14.555251,10.066362
5809,0.65,1.225,14,4,88.525879,47.679468,49.580308,78.138174,76.945897,23.282488,11.639161,11.635648,23.274809
5810,0.65,1.225,14,5,23.283063,23.282996,23.279566,23.280588,23.284018,23.28052,23.275585,23.279014,23.275401
5811,0.7,1.225,1,1,14.912539,14.536894,14.977491,15.07864,14.641088,14.707238,0.040007091,0.040005103,0.080012176
5812,0.7,1.225,1,2,6.6758744,8.2327982,14.755455,12.339663,1.5241389,13.246851,0.71135425,1.5144758,0.80383951
5813,0.7,1.225,1,3,8.2238377,14.763967,6.6912933,1.509418,13.24687,12.354001,1.4995502,0.79759981,0.70264667
5814,0.7,1.225,1,4,14.912539,6.7291818,8.3283272,13.394121,12.462874,1.5167896,0.75353028,0.75348205,1.5070123
5815,0.7,1.225,1,5,1.5136789,1.5136929,1.513677,1.5136652,1.5136811,1.5136792,1.5071559,1.5071717,1.5071623
5816,0.7,1.225,2,1,23.314562,22.357709,23.392989,23.676518,22.654199,22.734904,0.061844942,0.061840385,0.1236853
5817,0.7,1.225,2,2,10.738349,12.249204,22.876286,19.384085,1.5690418,20.260158,0.71028132,1.5591577,0.85085984
5818,0.7,1.225,2,3,12.235157,22.889277,10.763232,1.5463235,20.25988,19.406453,1.5361517,0.84043704,0.69771555
5819,0.7,1.225,2,4,23.314562,10.919506,12.497537,20.658155,19.743509,1.5576883,0.77386082,0.77378658,1.5476474
5820,0.7,1.225,2,5,1.5544507,1.5544658,1.5544492,1.5544319,1.5544484,1.5544469,1.5477472,1.5477637,1.5477545
5821,0.7,1.225,3,1,27.104272,25.791164,27.162293,27.566143,26.216145,26.276128,0.071478349,0.07147239,0.14295071
5822,0.7,1.225,3,2,12.556993,14.023195,26.479356,22.516778,1.5811061,23.366169,0.70677102,1.571169,0.86728039
5823,0.7,1.225,3,3,14.006897,26.494322,12.586054,1.5550569,23.36575,22.542698,1.5448052,0.85506268,0.69268701
5824,0.7,1.225,3,4,27.104272,12.825743,14.370438,23.929071,23.034541,1.5680823,0.77902986,0.7789445,1.5579744
5825,0.7,1.225,3,5,1.5648142,1.5648295,1.5648128,1.5647927,1.5648095,1.5648081,1.5580635,1.5580802,1.558071
5826,0.7,1.225,4,1,32.324869,30.432494,32.308715,32.920915,31.081672,31.064872,0.16799781,0.16798085,0.33597859
5827,0.7,1.225,4,2,14.590751,17.116903,31.365826,26.460143,3.0518503,27.93275,1.3458035,3.0422515,1.7067221
5828,0.7,1.225,4,3,17.077029,31.40097,14.656996,2.993528,27.931242,26.520858,2.9836093,1.681352,1.3127034
5829,0.7,1.225,4,4,32.324869,14.963366,17.670627,28.811991,27.23566,3.0226524,1.5065327,1.5063354,3.0128681
